PID_Debug,15.000,15.090,-0.090,0.000619,-0.000896,0.742207
PID_Debug,15.000,15.070,-0.070,0.000602,-0.000695,0.742114
PID_Debug,15.000,15.051,-0.051,0.000567,-0.000506,0.742175
PID_Debug,15.000,15.031,-0.031,0.000603,-0.000305,0.742472
PID_Debug,15.000,15.009,0.000,0.000916,0.000000,0.743388
PID_Debug,15.000,14.990,0.010,0.000311,0.000104,0.743803
PID_Debug,15.000,14.973,0.027,0.000511,0.000274,0.744588
PID_Debug,15.000,14.961,0.039,0.000353,0.000392,0.745333
PID_Debug,15.000,14.948,0.052,0.000386,0.000520,0.746239
PID_Debug,15.000,14.931,0.069,0.000508,0.000690,0.747437
PID_Debug,15.000,14.918,0.082,0.000389,0.000820,0.748646
PID_Debug,15.000,14.915,0.085,0.000099,0.000853,0.749598
PID_Debug,15.000,14.917,0.083,-0.000061,0.000832,0.750369
PID_Debug,15.000,14.921,0.079,-0.000125,0.000791,0.751035
PID_Debug,15.000,14.931,0.069,-0.000312,0.000687,0.751410
PID_Debug,15.000,14.945,0.055,-0.000404,0.000552,0.751558
PID_Debug,15.000,14.960,0.040,-0.000457,0.000400,0.751501
PID_Debug,15.000,14.980,0.020,-0.000612,0.000196,0.751085
PID_Debug,15.000,15.008,0.000,-0.000588,0.000000,0.750497
PID_Debug,15.000,15.033,-0.033,-0.000986,-0.000329,0.749182
PID_Debug,15.000,15.051,-0.051,-0.000550,-0.000512,0.748120
PID_Debug,15.000,15.066,-0.066,-0.000431,-0.000656,0.747034
PID_Debug,15.000,15.078,-0.078,-0.000367,-0.000778,0.745888
PID_Debug,15.000,15.080,-0.080,-0.000079,-0.000805,0.745004
PID_Debug,15.000,15.080,-0.080,0.000006,-0.000803,0.744208
PID_Debug,15.000,15.078,-0.078,0.000075,-0.000778,0.743505
PID_Debug,15.000,15.064,-0.064,0.000415,-0.000639,0.743281
PID_Debug,15.000,15.048,-0.048,0.000471,-0.000482,0.743270
PID_Debug,15.000,15.033,-0.033,0.000464,-0.000327,0.743407
PID_Debug,15.000,15.016,-0.016,0.000503,-0.000160,0.743749
PID_Debug,15.000,15.000,0.000,0.000480,0.000000,0.744229
PID_Debug,15.000,14.984,0.016,0.000486,0.000162,0.744877
